parameter_alpha,pair_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
0.4,9,62,100000,100000,272,78,373,357,0.5,0.5094339622641509,0.49504950495049505
0.4,9,63,100000,100000,202,254,346,356,0.5,0.5018315018315018,0.4878048780487805
0.4,9,64,100000,100000,184,113,355,370,0.5,0.5071428571428571,0.4975728155339806
0.4,9,65,100000,100000,271,248,348,352,0.5,0.5356037151702786,0.5447761194029851
0.4,9,66,100000,100000,246,360,369,372,0.5,0.51875,0.5074257425742574
0.4,9,67,100000,100000,239,206,362,382,0.5,0.49049429657794674,0.4916467780429594
0.4,9,68,100000,100000,143,118,368,351,0.5,0.5432098765432098,0.5340050377833753
0.4,9,69,100000,100000,105,303,368,360,0.5,0.5985401459854015,0.5528255528255528
0.4,9,70,100000,100000,291,91,365,358,0.5,0.496,0.5024509803921569
0.4,9,71,100000,100000,162,88,378,379,0.5,0.5172413793103449,0.48426150121065376
0.4,9,72,100000,100000,70,130,366,373,0.5,0.44761904761904764,0.48905109489051096
0.4,9,73,100000,100000,50,128,343,343,0.5,0.5967741935483871,0.5013192612137203
0.4,9,74,100000,100000,22,88,353,370,0.5,0.5483870967741935,0.5125
0.4,9,75,100000,100000,235,108,346,344,0.5,0.6015037593984962,0.5396419437340153
0.4,9,76,100000,100000,297,178,369,378,0.5,0.5309734513274337,0.5348258706467661
0.4,9,77,100000,100000,124,374,370,347,0.5,0.4713375796178344,0.5151515151515151
0.4,9,78,100000,100000,180,147,364,370,0.5,0.5,0.4939759036144578
0.4,9,79,100000,100000,31,89,360,360,0.5,0.5833333333333334,0.48148148148148145
0.4,9,80,100000,100000,367,312,361,361,0.5,0.490521327014218,0.5038560411311054
0.4,9,81,100000,100000,183,170,360,379,0.5,0.42857142857142855,0.4786729857819905
0.4,9,82,100000,100000,90,109,370,379,0.5,0.45038167938931295,0.4855072463768116
0.4,9,83,100000,100000,50,264,348,351,0.5,0.4090909090909091,0.47341772151898737
0.4,9,84,100000,100000,91,82,373,353,0.5,0.5043478260869565,0.5430622009569378
0.4,9,85,100000,100000,169,108,374,376,0.5,0.49640287769784175,0.4975247524752475
0.4,9,86,100000,100000,101,26,374,389,0.5,0.6333333333333333,0.5328467153284672
0.4,9,87,100000,100000,229,59,376,368,0.5,0.4868421052631579,0.49264705882352944
0.4,9,88,100000,100000,235,67,368,360,0.5,0.5056179775280899,0.4975369458128079
0.4,9,89,100000,100000,535,291,353,360,0.5,0.43781094527363185,0.4765432098765432
0.4,9,90,100000,100000,249,64,365,368,0.5,0.47126436781609193,0.4729064039408867
0.4,9,91,100000,100000,197,150,361,351,0.5,0.504950495049505,0.47150259067357514
0.4,9,92,100000,100000,384,61,372,364,0.5,0.38823529411764707,0.4632352941176471
0.4,9,93,100000,100000,40,54,344,365,0.5,0.47619047619047616,0.4864864864864865
0.4,9,94,100000,100000,168,298,375,373,0.5,0.5272727272727272,0.5098522167487685
0.4,9,95,100000,100000,102,160,363,359,0.5,0.5590551181102362,0.518796992481203
0.4,9,96,100000,100000,80,362,347,354,0.5,0.46017699115044247,0.48205128205128206
0.4,9,97,100000,100000,147,91,367,370,0.5,0.5172413793103449,0.5050251256281407
0.4,9,98,100000,100000,287,107,368,378,0.5,0.5294117647058824,0.5263157894736842
0.4,9,99,100000,100000,145,43,379,378,0.5,0.5185185185185185,0.49271844660194175
0.4,10,0,100000,100000,120,120,382,382,0.5,0.5159235668789809,0.5333333333333333
0.4,10,1,100000,100000,100,254,380,383,0.5,0.5230769230769231,0.4891566265060241
0.4,10,2,100000,100000,92,188,359,370,0.5,0.48872180451127817,0.5024154589371981
0.4,10,3,100000,100000,17,65,382,392,0.5,0.4782608695652174,0.5107913669064749
0.4,10,4,100000,100000,374,191,383,388,0.5,0.490272373540856,0.4988066825775656
0.4,10,5,100000,100000,334,161,391,382,0.5,0.5069767441860465,0.48578199052132703
0.4,10,6,100000,100000,294,103,379,374,0.5,0.5441176470588235,0.5234567901234568
0.4,10,7,100000,100000,106,276,379,384,0.5,0.5352112676056338,0.5194174757281553
0.4,10,8,100000,100000,136,306,349,359,0.5,0.48333333333333334,0.48756218905472637
0.4,10,9,100000,100000,79,225,342,352,0.5,0.5142857142857142,0.4838709677419355
0.4,10,10,100000,100000,197,232,377,377,0.5,0.484251968503937,0.4744525547445255
0.4,10,11,100000,100000,135,79,362,360,0.5,0.4807692307692308,0.48894348894348894
0.4,10,12,100000,100000,81,86,385,393,0.5,0.5229357798165137,0.4825174825174825
0.4,10,13,100000,100000,365,274,362,369,0.5,0.5240793201133145,0.5024271844660194
0.4,10,14,100000,100000,171,216,367,375,0.5,0.5173913043478261,0.5198135198135199
0.4,10,15,100000,100000,109,173,382,367,0.5,0.553030303030303,0.4864864864864865
0.4,10,16,100000,100000,184,53,377,388,0.5,0.4927536231884058,0.5271867612293144
0.4,10,17,100000,100000,254,289,361,358,0.5,0.5029940119760479,0.47665847665847666
0.4,10,18,100000,100000,116,186,371,377,0.5,0.5125,0.49135802469135803
0.4,10,19,100000,100000,104,412,351,360,0.5,0.42483660130718953,0.509090909090909
0.4,10,20,100000,100000,251,116,373,368,0.5,0.47530864197530864,0.5161290322580645
0.4,10,21,100000,100000,91,58,389,370,0.5,0.4935064935064935,0.4806763285024155
0.4,10,22,100000,100000,229,295,368,362,0.5,0.48242811501597443,0.5125628140703518
0.4,10,23,100000,100000,224,210,363,367,0.5,0.5147058823529411,0.5207823960880196
0.4,10,24,100000,100000,82,199,356,373,0.5,0.5648148148148148,0.5024752475247525
0.4,10,25,100000,100000,234,78,382,367,0.5,0.5555555555555556,0.5183374083129584
0.4,10,26,100000,100000,46,186,386,391,0.5,0.5454545454545454,0.5428571428571428
0.4,10,27,100000,100000,181,204,342,347,0.5,0.46747967479674796,0.4770408163265306
0.4,10,28,100000,100000,140,87,354,360,0.5,0.45217391304347826,0.45925925925925926
0.4,10,29,100000,100000,26,117,377,375,0.5,0.4857142857142857,0.49148418491484186
0.4,10,30,100000,100000,75,147,372,378,0.5,0.5096153846153846,0.5049261083743842
0.4,10,31,100000,100000,192,143,347,353,0.5,0.49206349206349204,0.4987146529562982
0.4,10,32,100000,100000,252,121,358,366,0.5,0.509090909090909,0.5097560975609756
0.4,10,33,100000,100000,50,215,375,360,0.5,0.4230769230769231,0.4852941176470588
0.4,10,34,100000,100000,114,346,367,363,0.5,0.4873417721518987,0.45913461538461536
0.4,10,35,100000,100000,88,237,384,376,0.5,0.5643564356435643,0.5158150851581509
0.4,10,36,100000,100000,44,165,374,378,0.5,0.39285714285714285,0.5024038461538461
0.4,10,37,100000,100000,81,220,355,360,0.5,0.4491525423728814,0.4813895781637717
0.4,10,38,100000,100000,318,384,385,391,0.5,0.5048309178743962,0.504739336492891
0.4,10,39,100000,100000,63,282,385,383,0.5,0.47560975609756095,0.5059665871121718
0.4,10,40,100000,100000,52,392,390,385,0.5,0.5757575757575758,0.5645933014354066
0.4,10,41,100000,100000,131,279,356,366,0.5,0.5027624309392266,0.5160493827160494
0.4,10,42,100000,100000,426,145,366,368,0.5,0.4158878504672897,0.49257425742574257
0.4,10,43,100000,100000,83,189,364,361,0.5,0.5,0.5239294710327456
0.4,10,44,100000,100000,16,341,362,369,0.5,0.5909090909090909,0.49627791563275436
0.4,10,45,100000,100000,140,17,373,369,0.5,0.4090909090909091,0.5062344139650873
0.4,10,46,100000,100000,178,121,358,352,0.5,0.4647058823529412,0.5142857142857142
0.4,10,47,100000,100000,191,149,367,364,0.5,0.517948717948718,0.5292620865139949
0.4,10,48,100000,100000,588,74,370,381,0.5,0.48936170212765956,0.5061425061425061
0.4,10,49,100000,100000,193,437,383,384,0.5,0.5096525096525096,0.490521327014218
0.4,10,50,100000,100000,234,358,360,337,0.5,0.4675324675324675,0.4899497487437186
0.4,10,51,100000,100000,17,132,356,369,0.5,0.3103448275862069,0.47474747474747475
0.4,10,52,100000,100000,162,89,372,370,0.5,0.47058823529411764,0.5111111111111111
0.4,10,53,100000,100000,22,171,372,371,0.5,0.2962962962962963,0.49019607843137253
0.4,10,54,100000,100000,75,166,377,364,0.5,0.5473684210526316,0.5218446601941747
0.4,10,55,100000,100000,281,150,363,371,0.5,0.5235602094240838,0.508641975308642
0.4,10,56,100000,100000,207,162,352,370,0.5,0.47804878048780486,0.47642679900744417
0.4,10,57,100000,100000,431,217,398,388,0.5,0.519163763066202,0.5244755244755245
0.4,10,58,100000,100000,81,25,377,381,0.5,0.5666666666666667,0.5034965034965035
0.4,10,59,100000,100000,235,65,400,395,0.5,0.5287356321839081,0.4804597701149425
0.4,10,60,100000,100000,69,104,373,373,0.5,0.4574468085106383,0.5523114355231143
0.4,10,61,100000,100000,386,271,368,375,0.5,0.5294117647058824,0.5097087378640777
0.4,10,62,100000,100000,165,150,359,360,0.5,0.558974358974359,0.5406824146981627
0.4,10,63,100000,100000,52,245,365,374,0.5,0.5352112676056338,0.49379652605459057
0.4,10,64,100000,100000,141,203,370,354,0.5,0.5138121546961326,0.5024875621890548
0.4,10,65,100000,100000,20,175,370,373,0.5,0.6956521739130435,0.46943765281173594
0.4,10,66,100000,100000,234,67,364,348,0.5,0.5833333333333334,0.5180412371134021
0.4,10,67,100000,100000,124,169,357,361,0.5,0.5279503105590062,0.49363867684478374
0.4,10,68,100000,100000,277,95,353,368,0.5,0.48,0.45112781954887216
0.4,10,69,100000,100000,333,174,378,384,0.5,0.48034934497816595,0.4748201438848921
0.4,10,70,100000,100000,162,148,377,384,0.5,0.5343915343915344,0.4928909952606635
0.4,10,71,100000,100000,165,182,366,385,0.5,0.502262443438914,0.4975609756097561
0.4,10,72,100000,100000,166,266,363,361,0.5,0.49122807017543857,0.45384615384615384
0.4,10,73,100000,100000,65,144,355,351,0.5,0.44086021505376344,0.472636815920398
0.4,10,74,100000,100000,151,176,374,346,0.5,0.5217391304347826,0.5097087378640777
0.4,10,75,100000,100000,160,106,339,343,0.5,0.4305555555555556,0.4810126582278481
0.4,10,76,100000,100000,184,58,387,381,0.5,0.5641025641025641,0.5083532219570406
0.4,10,77,100000,100000,264,189,357,359,0.5,0.4573643410852713,0.4975124378109453
0.4,10,78,100000,100000,344,258,371,377,0.5,0.4788732394366197,0.5147783251231527
0.4,10,79,100000,100000,11,111,389,375,0.5,0.46153846153846156,0.5430622009569378
0.4,10,80,100000,100000,107,134,377,386,0.5,0.5102040816326531,0.5024038461538461
0.4,10,81,100000,100000,97,95,384,372,0.5,0.46774193548387094,0.45913461538461536
0.4,10,82,100000,100000,78,187,377,369,0.5,0.5257731958762887,0.5120192307692307
0.4,10,83,100000,100000,515,258,355,355,0.5,0.5058479532163743,0.5435356200527705
0.4,10,84,100000,100000,559,195,345,357,0.5,0.48249027237354086,0.4798994974874372
0.4,10,85,100000,100000,304,94,355,353,0.5,0.48091603053435117,0.5036674816625917
0.4,10,86,100000,100000,77,396,364,361,0.5,0.4854368932038835,0.48872180451127817
0.4,10,87,100000,100000,146,130,406,371,0.5,0.4945054945054945,0.5079726651480638
0.4,10,88,100000,100000,143,172,384,388,0.5,0.47959183673469385,0.5070754716981132
0.4,10,89,100000,100000,166,351,367,392,0.5,0.5151515151515151,0.5121359223300971
0.4,10,90,100000,100000,278,370,360,371,0.5,0.5054054054054054,0.49627791563275436
0.4,10,91,100000,100000,328,162,370,357,0.5,0.4933920704845815,0.49257425742574257
0.4,10,92,100000,100000,198,275,369,388,0.5,0.4785714285714286,0.4724220623501199
0.4,10,93,100000,100000,157,113,354,370,0.5,0.5362318840579711,0.5311720698254364
0.4,10,94,100000,100000,85,32,371,375,0.5,0.4186046511627907,0.4669926650366748
0.4,10,95,100000,100000,243,67,363,364,0.5,0.4777777777777778,0.49019607843137253
0.4,10,96,100000,100000,167,165,375,372,0.5,0.5728155339805825,0.5012048192771085
0.4,10,97,100000,100000,133,213,378,374,0.5,0.5174418604651163,0.5012224938875306
0.4,10,98,100000,100000,211,104,368,385,0.5,0.5564516129032258,0.4940898345153664
0.4,10,99,100000,100000,139,116,375,365,0.5,0.4573170731707317,0.49148418491484186
0.4,11,0,100000,100000,43,155,358,362,0.5,0.36666666666666664,0.4659949622166247
0.4,11,1,100000,100000,90,121,357,362,0.5,0.4491525423728814,0.5025125628140703
0.4,11,2,100000,100000,175,78,379,364,0.5,0.49122807017543857,0.5036855036855037
0.4,11,3,100000,100000,135,262,357,345,0.5,0.4971751412429379,0.5141388174807198
0.4,11,4,100000,100000,295,269,355,369,0.5,0.4774011299435028,0.47368421052631576
0.4,11,5,100000,100000,281,47,369,368,0.5,0.5084745762711864,0.46987951807228917
0.4,11,6,100000,100000,96,196,367,361,0.5,0.47692307692307695,0.5307125307125307
0.4,11,7,100000,100000,293,160,381,386,0.5,0.45794392523364486,0.48931116389548696
0.4,11,8,100000,100000,80,264,357,359,0.5,0.6195652173913043,0.5515463917525774
0.4,11,9,100000,100000,178,375,370,363,0.5,0.5605381165919282,0.4911392405063291
0.4,11,10,100000,100000,62,284,370,385,0.5,0.4691358024691358,0.5119047619047619
0.4,11,11,100000,100000,123,153,362,355,0.5,0.47770700636942676,0.4666666666666667
0.4,11,12,100000,100000,97,35,365,359,0.5,0.41304347826086957,0.46616541353383456
0.4,11,13,100000,100000,118,123,377,366,0.5,0.5374149659863946,0.4864864864864865
0.4,11,14,100000,100000,114,354,371,372,0.5,0.6159420289855072,0.5668316831683168
0.4,11,15,100000,100000,105,328,366,365,0.5,0.5401459854014599,0.5355329949238579
0.4,11,16,100000,100000,123,249,372,364,0.5,0.46987951807228917,0.49876543209876545
0.4,11,17,100000,100000,262,237,357,372,0.5,0.4660493827160494,0.5343511450381679
0.4,11,18,100000,100000,84,300,351,341,0.5,0.5327102803738317,0.4830287206266319
0.4,11,19,100000,100000,136,199,351,359,0.5,0.4536082474226804,0.5025380710659898
0.4,11,20,100000,100000,139,110,370,375,0.5,0.5333333333333333,0.508557457212714
0.4,11,21,100000,100000,78,67,372,360,0.5,0.41836734693877553,0.49160671462829736
0.4,11,22,100000,100000,179,140,370,369,0.5,0.5224719101123596,0.46384039900249374
0.4,11,23,100000,100000,221,209,373,367,0.5,0.4891304347826087,0.4630541871921182
0.4,11,24,100000,100000,204,124,353,359,0.5,0.5031055900621118,0.4743276283618582
0.4,11,25,100000,100000,104,28,356,354,0.5,0.5263157894736842,0.491183879093199
0.4,11,26,100000,100000,325,220,383,367,0.5,0.5284280936454849,0.5112219451371571
0.4,11,27,100000,100000,147,457,364,379,0.5,0.504950495049505,0.5012531328320802
0.4,11,28,100000,100000,238,198,379,362,0.5,0.5018181818181818,0.5245098039215687
0.4,11,29,100000,100000,175,410,372,374,0.5,0.5327510917030568,0.5328467153284672
0.4,11,30,100000,100000,103,419,353,364,0.5,0.5069444444444444,0.4846938775510204
0.4,11,31,100000,100000,165,97,347,345,0.5,0.3888888888888889,0.4909090909090909
0.4,11,32,100000,100000,35,170,366,358,0.5,0.52,0.4775
0.4,11,33,100000,100000,60,84,362,367,0.5,0.4074074074074074,0.4837905236907731
0.4,11,34,100000,100000,89,240,378,368,0.5,0.4782608695652174,0.4951219512195122
0.4,11,35,100000,100000,174,75,378,368,0.5,0.55,0.5124378109452736
0.4,11,36,100000,100000,158,268,378,382,0.5,0.5735294117647058,0.5282555282555282
0.4,11,37,100000,100000,188,181,374,364,0.5,0.4834710743801653,0.4740740740740741
0.4,11,38,100000,100000,82,134,367,363,0.5,0.49074074074074076,0.4961832061068702
0.4,11,39,100000,100000,115,222,357,365,0.5,0.4935897435897436,0.5301507537688442
0.4,11,40,100000,100000,108,267,343,359,0.5,0.49324324324324326,0.49507389162561577
0.4,11,41,100000,100000,117,260,372,377,0.5,0.5217391304347826,0.49514563106796117
0.4,11,42,100000,100000,212,294,380,383,0.5,0.5,0.5059952038369304
0.4,11,43,100000,100000,142,200,358,352,0.5,0.5135135135135135,0.48223350253807107
0.4,11,44,100000,100000,134,273,364,355,0.5,0.4692737430167598,0.47103274559193953
0.4,11,45,100000,100000,81,105,366,366,0.5,0.5757575757575758,0.5049019607843137
0.4,11,46,100000,100000,224,299,352,365,0.5,0.49834983498349833,0.5113350125944585
0.4,11,47,100000,100000,190,248,363,363,0.5,0.4318181818181818,0.47836538461538464
0.4,11,48,100000,100000,299,56,374,370,0.5,0.5,0.48086124401913877
0.4,11,49,100000,100000,183,57,361,375,0.5,0.5135135135135135,0.5037220843672456
0.4,11,50,100000,100000,202,84,367,386,0.5,0.5353535353535354,0.5530864197530864
0.4,11,51,100000,100000,207,68,377,379,0.5,0.5227272727272727,0.5097560975609756
0.4,11,52,100000,100000,42,43,375,374,0.5,0.45454545454545453,0.4572127139364303
0.4,11,53,100000,100000,225,134,386,387,0.5,0.5337078651685393,0.5130641330166271
0.4,11,54,100000,100000,48,414,356,362,0.5,0.47368421052631576,0.5075
0.4,11,55,100000,100000,16,250,372,366,0.5,0.3333333333333333,0.556930693069307
0.4,11,56,100000,100000,138,53,367,355,0.5,0.5,0.5085995085995086
0.4,11,57,100000,100000,86,131,367,361,0.5,0.5321100917431193,0.4681933842239186
0.4,11,58,100000,100000,353,214,360,352,0.5,0.4816053511705686,0.5219638242894057
0.4,11,59,100000,100000,159,121,373,389,0.5,0.5774647887323944,0.5458937198067633
0.4,11,60,100000,100000,171,43,369,374,0.5,0.6078431372549019,0.5236907730673317
0.4,11,61,100000,100000,65,91,371,355,0.5,0.42857142857142855,0.47890818858560796
0.4,11,62,100000,100000,146,149,362,359,0.5,0.46153846153846156,0.4732824427480916
0.4,11,63,100000,100000,123,148,364,368,0.5,0.4523809523809524,0.5083932853717026
0.4,11,64,100000,100000,36,198,349,344,0.5,0.5454545454545454,0.5129533678756477
0.4,11,65,100000,100000,127,289,357,360,0.5,0.5329341317365269,0.5421994884910486
0.4,11,66,100000,100000,175,44,379,364,0.5,0.5666666666666667,0.5263157894736842
0.4,11,67,100000,100000,83,250,352,358,0.5,0.4067796610169492,0.43556701030927836
0.4,11,68,100000,100000,92,109,359,359,0.5,0.4409448818897638,0.4846153846153846
0.4,11,69,100000,100000,129,149,347,343,0.5,0.4463276836158192,0.4753246753246753
0.4,11,70,100000,100000,198,124,376,357,0.5,0.45108695652173914,0.4735576923076923
0.4,11,71,100000,100000,81,50,376,359,0.5,0.4931506849315068,0.4753694581280788
0.4,11,72,100000,100000,113,365,353,343,0.5,0.42857142857142855,0.4593908629441624
0.4,11,73,100000,100000,190,92,377,375,0.5,0.5565217391304348,0.5156626506024097
0.4,11,74,100000,100000,79,248,346,361,0.5,0.4727272727272727,0.47665847665847666
0.4,11,75,100000,100000,50,44,357,356,0.5,0.453125,0.491183879093199
0.4,11,76,100000,100000,387,154,381,371,0.5,0.46261682242990654,0.45036319612590797
0.4,11,77,100000,100000,219,84,355,358,0.5,0.5,0.48717948717948717
0.4,11,78,100000,100000,311,141,366,356,0.5,0.4405940594059406,0.49874686716791977
0.4,11,79,100000,100000,280,175,353,360,0.5,0.4476987447698745,0.4513715710723192
0.4,11,80,100000,100000,93,133,380,374,0.5,0.515625,0.4748201438848921
0.4,11,81,100000,100000,109,60,356,357,0.5,0.43023255813953487,0.4909560723514212
0.4,11,82,100000,100000,94,203,386,390,0.5,0.575,0.5191387559808612
0.4,11,83,100000,100000,302,47,365,361,0.5,0.5645161290322581,0.4803921568627451
0.4,11,84,100000,100000,192,119,351,368,0.5,0.5675675675675675,0.5
0.4,11,85,100000,100000,308,32,380,381,0.5,0.5116279069767442,0.5060827250608273
0.4,11,86,100000,100000,212,97,377,366,0.5,0.48226950354609927,0.47174447174447176
0.4,11,87,100000,100000,177,225,374,365,0.5,0.5560538116591929,0.5439024390243903
0.4,11,88,100000,100000,171,401,385,367,0.5,0.5285714285714286,0.4767726161369193
0.4,11,89,100000,100000,288,154,360,365,0.5,0.48514851485148514,0.5152284263959391
0.4,11,90,100000,100000,93,207,369,365,0.5,0.5,0.48418491484184917
0.4,11,91,100000,100000,9,90,377,381,0.5,0.4444444444444444,0.5073891625615764
0.4,11,92,100000,100000,367,101,371,368,0.5,0.539568345323741,0.55
0.4,11,93,100000,100000,297,89,346,346,0.5,0.4838709677419355,0.455012853470437
0.4,11,94,100000,100000,67,137,372,378,0.5,0.422680412371134,0.477326968973747
0.4,11,95,100000,100000,138,100,347,347,0.5,0.48148148148148145,0.48711340206185566
0.4,11,96,100000,100000,57,145,362,361,0.5,0.5,0.5074626865671642
0.4,11,97,100000,100000,69,117,367,359,0.5,0.5,0.4609571788413098
0.4,11,98,100000,100000,96,159,358,351,0.5,0.5163934426229508,0.5063938618925832
0.4,11,99,100000,100000,55,140,356,360,0.5,0.5131578947368421,0.4692874692874693
0.4,12,0,100000,100000,222,16,380,377,0.5,0.5714285714285714,0.5048543689320388
0.4,12,1,100000,100000,209,146,384,382,0.5,0.48704663212435234,0.5191387559808612
0.4,12,2,100000,100000,168,169,382,363,0.5,0.507177033492823,0.49877750611246946
0.4,12,3,100000,100000,222,54,383,362,0.5,0.4473684210526316,0.49760765550239233
0.4,12,4,100000,100000,122,44,369,361,0.5,0.39705882352941174,0.4634760705289673
0.4,12,5,100000,100000,88,114,374,379,0.5,0.5446428571428571,0.4854368932038835
0.4,12,6,100000,100000,227,227,357,358,0.5,0.4786885245901639,0.4825
0.4,12,7,100000,100000,216,94,374,373,0.5,0.4765625,0.5198019801980198
0.4,12,8,100000,100000,115,98,365,363,0.5,0.5035971223021583,0.5024509803921569
0.4,12,9,100000,100000,90,169,382,384,0.5,0.47540983606557374,0.4988009592326139
0.4,12,10,100000,100000,44,39,378,375,0.5,0.5652173913043478,0.4987951807228916
0.4,12,11,100000,100000,221,103,370,362,0.5,0.5035460992907801,0.5036855036855037
0.4,12,12,100000,100000,179,552,370,355,0.5,0.52,0.49242424242424243
0.4,12,13,100000,100000,146,149,366,360,0.5,0.4504950495049505,0.485
0.4,12,14,100000,100000,301,198,374,360,0.5,0.518796992481203,0.4849246231155779
0.4,12,15,100000,100000,287,109,353,357,0.5,0.4930555555555556,0.5471204188481675
0.4,12,16,100000,100000,11,355,372,380,0.5,0.5333333333333333,0.4878048780487805
0.4,12,17,100000,100000,264,194,364,362,0.5,0.5019455252918288,0.5051282051282051
0.4,12,18,100000,100000,239,140,396,388,0.5,0.5077720207253886,0.5223529411764706
0.4,12,19,100000,100000,227,175,370,379,0.5,0.4864864864864865,0.45584725536992843
0.4,12,20,100000,100000,301,154,369,367,0.5,0.5380710659898477,0.47858942065491183
0.4,12,21,100000,100000,26,372,380,393,0.5,0.6129032258064516,0.5336538461538461
0.4,12,22,100000,100000,110,83,360,346,0.5,0.4117647058823529,0.49122807017543857
0.4,12,23,100000,100000,38,239,380,367,0.5,0.43902439024390244,0.5160493827160494
0.4,12,24,100000,100000,116,296,363,371,0.5,0.5153374233128835,0.5163727959697733
0.4,12,25,100000,100000,58,44,372,368,0.5,0.5344827586206896,0.4987593052109181
0.4,12,26,100000,100000,133,165,372,361,0.5,0.5058823529411764,0.5632754342431762
0.4,12,27,100000,100000,109,179,380,387,0.5,0.5342465753424658,0.48201438848920863
0.4,12,28,100000,100000,108,131,345,338,0.5,0.47333333333333333,0.48578811369509045
0.4,12,29,100000,100000,59,96,373,380,0.5,0.4634146341463415,0.5049019607843137
0.4,12,30,100000,100000,111,105,392,374,0.5,0.5073529411764706,0.5105882352941177
0.4,12,31,100000,100000,128,198,361,364,0.5,0.5087719298245614,0.5368956743002544
0.4,12,32,100000,100000,219,22,345,367,0.5,0.5333333333333333,0.5161290322580645
0.4,12,33,100000,100000,150,112,364,358,0.5,0.4409937888198758,0.4827586206896552
0.4,12,34,100000,100000,387,255,360,369,0.5,0.5166163141993958,0.4659949622166247
0.4,12,35,100000,100000,119,119,375,374,0.5,0.4838709677419355,0.4718826405867971
0.4,12,36,100000,100000,110,261,378,381,0.5,0.6029411764705882,0.5579710144927537
0.4,12,37,100000,100000,36,45,388,393,0.5,0.6170212765957447,0.5484633569739953
0.4,12,38,100000,100000,214,262,386,374,0.5,0.48201438848920863,0.4793577981651376
0.4,12,39,100000,100000,181,250,379,362,0.5,0.5720720720720721,0.543424317617866
0.4,12,40,100000,100000,135,47,370,374,0.5,0.3888888888888889,0.4876847290640394
0.4,12,41,100000,100000,35,233,352,353,0.5,0.5813953488372093,0.5
0.4,12,42,100000,100000,140,248,353,364,0.5,0.5130890052356021,0.5238095238095238
0.4,12,43,100000,100000,79,169,364,369,0.5,0.4722222222222222,0.47738693467336685
0.4,12,44,100000,100000,158,104,384,376,0.5,0.46621621621621623,0.5480769230769231
0.4,12,45,100000,100000,243,160,383,373,0.5,0.4840182648401826,0.4963855421686747
0.4,12,46,100000,100000,58,109,362,366,0.5,0.35802469135802467,0.4902439024390244
0.4,12,47,100000,100000,175,291,358,352,0.5,0.4393305439330544,0.47029702970297027
0.4,12,48,100000,100000,100,239,367,370,0.5,0.45517241379310347,0.4987714987714988
0.4,12,49,100000,100000,123,178,355,386,0.5,0.49444444444444446,0.5036319612590799
0.4,12,50,100000,100000,174,358,380,381,0.5,0.4658119658119658,0.509478672985782
0.4,12,51,100000,100000,39,149,367,376,0.5,0.4918032786885246,0.5143540669856459
0.4,12,52,100000,100000,71,94,380,373,0.5,0.5053763440860215,0.46859903381642515
0.4,12,53,100000,100000,127,197,379,370,0.5,0.4634146341463415,0.47980997624703087
0.4,12,54,100000,100000,97,126,370,361,0.5,0.4645669291338583,0.5
0.4,12,55,100000,100000,130,33,370,355,0.5,0.5476190476190477,0.51010101010101
0.4,12,56,100000,100000,253,151,392,396,0.5,0.5707070707070707,0.5230414746543779
0.4,12,57,100000,100000,119,80,369,367,0.5,0.5096153846153846,0.5059665871121718
0.4,12,58,100000,100000,133,165,365,366,0.5,0.5168539325842697,0.5555555555555556
0.4,12,59,100000,100000,101,471,370,363,0.5,0.5725190839694656,0.46851385390428213
0.4,12,60,100000,100000,251,211,370,367,0.5,0.49295774647887325,0.5024752475247525
0.4,12,61,100000,100000,240,31,370,369,0.5,0.4418604651162791,0.47804878048780486
0.4,12,62,100000,100000,104,93,362,377,0.5,0.5585585585585585,0.5240506329113924
0.4,12,63,100000,100000,52,110,380,377,0.5,0.4594594594594595,0.49406175771971494
0.4,12,64,100000,100000,230,359,370,364,0.5,0.563573883161512,0.5182481751824818
0.4,12,65,100000,100000,86,164,374,368,0.5,0.4954954954954955,0.527363184079602
0.4,12,66,100000,100000,84,167,370,360,0.5,0.5480769230769231,0.46616541353383456
0.4,12,67,100000,100000,182,243,374,352,0.5,0.4778761061946903,0.48
0.4,12,68,100000,100000,292,189,380,368,0.5,0.5393700787401575,0.5610972568578554
0.4,12,69,100000,100000,32,261,358,369,0.5,0.39622641509433965,0.4827586206896552
0.4,12,70,100000,100000,133,324,363,370,0.5,0.4419889502762431,0.44146341463414634
0.4,12,71,100000,100000,206,146,351,348,0.5,0.5752688172043011,0.5324675324675324
0.4,12,72,100000,100000,86,95,356,337,0.5,0.5277777777777778,0.5257731958762887
0.4,12,73,100000,100000,30,333,375,377,0.5,0.6666666666666666,0.49385749385749383
0.4,12,74,100000,100000,162,160,374,375,0.5,0.5410628019323671,0.5497512437810945
0.4,12,75,100000,100000,259,102,377,380,0.5,0.549618320610687,0.4975728155339806
0.4,12,76,100000,100000,128,66,358,361,0.5,0.48314606741573035,0.5075
0.4,12,77,100000,100000,123,313,377,358,0.5,0.5540540540540541,0.537712895377129
0.4,12,78,100000,100000,80,225,381,380,0.5,0.5142857142857142,0.5048076923076923
0.4,12,79,100000,100000,199,240,357,363,0.5,0.4392857142857143,0.47058823529411764
0.4,12,80,100000,100000,193,67,365,376,0.5,0.5925925925925926,0.48905109489051096
0.4,12,81,100000,100000,136,243,381,371,0.5,0.5595238095238095,0.4876847290640394
