parameter_k,pair_id,permute_id,seed,A_size,B_size,as_sketch_size_A,as_sketch_size_B,mgh_sketch_size_A,mgh_sketch_size_B,true_jaccard,jaccard_as,jaccard_mgh
70,9,47,42,100000,100000,611,565,806,798,0.5,0.512751677852349,0.5018007202881153
70,9,48,42,100000,100000,581,585,806,798,0.5,0.5064766839378239,0.5018007202881153
70,9,49,42,100000,100000,570,588,806,798,0.5,0.5106100795755968,0.5018007202881153
70,9,50,42,100000,100000,544,588,806,798,0.5,0.5131761442441054,0.5018007202881153
70,9,51,42,100000,100000,576,555,806,798,0.5,0.5164383561643836,0.5018007202881153
70,9,52,42,100000,100000,557,569,806,798,0.5,0.514246947082768,0.5018007202881153
70,9,53,42,100000,100000,570,569,806,798,0.5,0.5106100795755968,0.5018007202881153
70,9,54,42,100000,100000,599,594,806,798,0.5,0.5095785440613027,0.5018007202881153
70,9,55,42,100000,100000,567,570,806,798,0.5,0.511318242343542,0.5018007202881153
70,9,56,42,100000,100000,577,567,806,798,0.5,0.5106666666666667,0.5018007202881153
70,9,57,42,100000,100000,573,567,806,798,0.5,0.5106666666666667,0.5018007202881153
70,9,58,42,100000,100000,615,617,806,798,0.5,0.5043050430504306,0.5018007202881153
70,9,59,42,100000,100000,569,590,806,798,0.5,0.511318242343542,0.5018007202881153
70,9,60,42,100000,100000,536,563,806,798,0.5,0.5162659123055162,0.5018007202881153
70,9,61,42,100000,100000,563,616,806,798,0.5,0.512751677852349,0.5018007202881153
70,9,62,42,100000,100000,549,614,806,798,0.5,0.5144429160935351,0.5018007202881153
70,9,63,42,100000,100000,609,615,806,798,0.5,0.5055624227441285,0.5018007202881153
70,9,64,42,100000,100000,569,545,806,798,0.5,0.5125348189415042,0.5018007202881153
70,9,65,42,100000,100000,543,563,806,798,0.5,0.5125,0.5018007202881153
70,9,66,42,100000,100000,588,610,806,798,0.5,0.5095785440613027,0.5018007202881153
70,9,67,42,100000,100000,605,559,806,798,0.5,0.5170998632010944,0.5018007202881153
70,9,68,42,100000,100000,603,598,806,798,0.5,0.5088832487309645,0.5018007202881153
70,9,69,42,100000,100000,585,604,806,798,0.5,0.5076923076923077,0.5018007202881153
70,9,70,42,100000,100000,555,530,806,798,0.5,0.5135908440629471,0.5018007202881153
70,9,71,42,100000,100000,616,557,806,798,0.5,0.5170998632010944,0.5018007202881153
70,9,72,42,100000,100000,569,582,806,798,0.5,0.511318242343542,0.5018007202881153
70,9,73,42,100000,100000,600,543,806,798,0.5,0.5118549511854951,0.5018007202881153
70,9,74,42,100000,100000,592,588,806,798,0.5,0.5057915057915058,0.5018007202881153
70,9,75,42,100000,100000,554,569,806,798,0.5,0.5170998632010944,0.5018007202881153
70,9,76,42,100000,100000,587,598,806,798,0.5,0.5089514066496164,0.5018007202881153
70,9,77,42,100000,100000,557,560,806,798,0.5,0.514246947082768,0.5018007202881153
70,9,78,42,100000,100000,582,547,806,798,0.5,0.5131761442441054,0.5018007202881153
70,9,79,42,100000,100000,569,589,806,798,0.5,0.511318242343542,0.5018007202881153
70,9,80,42,100000,100000,586,566,806,798,0.5,0.512751677852349,0.5018007202881153
70,9,81,42,100000,100000,593,585,806,798,0.5,0.5064766839378239,0.5018007202881153
70,9,82,42,100000,100000,570,555,806,798,0.5,0.5164383561643836,0.5018007202881153
70,9,83,42,100000,100000,569,616,806,798,0.5,0.511318242343542,0.5018007202881153
70,9,84,42,100000,100000,590,590,806,798,0.5,0.5070603337612324,0.5018007202881153
70,9,85,42,100000,100000,576,572,806,798,0.5,0.5105820105820106,0.5018007202881153
70,9,86,42,100000,100000,596,592,806,798,0.5,0.5083226632522407,0.5018007202881153
70,9,87,42,100000,100000,579,588,806,798,0.5,0.5064935064935064,0.5018007202881153
70,9,88,42,100000,100000,535,600,806,798,0.5,0.5155807365439093,0.5018007202881153
70,9,89,42,100000,100000,571,569,806,798,0.5,0.5106100795755968,0.5018007202881153
70,9,90,42,100000,100000,588,609,806,798,0.5,0.5095785440613027,0.5018007202881153
70,9,91,42,100000,100000,591,586,806,798,0.5,0.5064766839378239,0.5018007202881153
70,9,92,42,100000,100000,568,559,806,798,0.5,0.5170998632010944,0.5018007202881153
70,9,93,42,100000,100000,588,566,806,798,0.5,0.512751677852349,0.5018007202881153
70,9,94,42,100000,100000,592,605,806,798,0.5,0.5082592121982211,0.5018007202881153
70,9,95,42,100000,100000,581,574,806,798,0.5,0.5098814229249012,0.5018007202881153
70,9,96,42,100000,100000,584,558,806,798,0.5,0.5170998632010944,0.5018007202881153
70,9,97,42,100000,100000,552,568,806,798,0.5,0.5164383561643836,0.5018007202881153
70,9,98,42,100000,100000,535,633,806,798,0.5,0.5155807365439093,0.5018007202881153
70,9,99,42,100000,100000,560,596,806,798,0.5,0.5142083897158322,0.5018007202881153
70,10,0,42,100000,100000,610,544,798,797,0.5,0.49795918367346936,0.4927710843373494
70,10,1,42,100000,100000,564,577,798,797,0.5,0.5006729475100942,0.4927710843373494
70,10,2,42,100000,100000,570,585,798,797,0.5,0.5013368983957219,0.4927710843373494
70,10,3,42,100000,100000,557,558,798,797,0.5,0.49795918367346936,0.4927710843373494
70,10,4,42,100000,100000,597,557,798,797,0.5,0.5006657789613849,0.4927710843373494
70,10,5,42,100000,100000,556,539,798,797,0.5,0.5006877579092159,0.4927710843373494
70,10,6,42,100000,100000,613,562,798,797,0.5,0.5026385224274407,0.4927710843373494
70,10,7,42,100000,100000,592,575,798,797,0.5,0.5012886597938144,0.4927710843373494
70,10,8,42,100000,100000,608,547,798,797,0.5,0.4979702300405954,0.4927710843373494
70,10,9,42,100000,100000,573,578,798,797,0.5,0.5,0.4927710843373494
70,10,10,42,100000,100000,595,600,798,797,0.5,0.5006385696040868,0.4927710843373494
70,10,11,42,100000,100000,563,576,798,797,0.5,0.5,0.4927710843373494
70,10,12,42,100000,100000,623,550,798,797,0.5,0.5,0.4927710843373494
70,10,13,42,100000,100000,606,575,798,797,0.5,0.5012886597938144,0.4927710843373494
70,10,14,42,100000,100000,600,561,798,797,0.5,0.5019815059445178,0.4927710843373494
70,10,15,42,100000,100000,596,590,798,797,0.5,0.5,0.4927710843373494
70,10,16,42,100000,100000,594,565,798,797,0.5,0.5032851511169514,0.4927710843373494
70,10,17,42,100000,100000,549,594,798,797,0.5,0.5,0.4927710843373494
70,10,18,42,100000,100000,575,605,798,797,0.5,0.5013227513227513,0.4927710843373494
70,10,19,42,100000,100000,570,599,798,797,0.5,0.5013368983957219,0.4927710843373494
70,10,20,42,100000,100000,566,578,798,797,0.5,0.5006711409395973,0.4927710843373494
70,10,21,42,100000,100000,551,583,798,797,0.5,0.5,0.4927710843373494
70,10,22,42,100000,100000,618,564,798,797,0.5,0.5032851511169514,0.4927710843373494
70,10,23,42,100000,100000,543,558,798,797,0.5,0.49859943977591037,0.4927710843373494
70,10,24,42,100000,100000,573,588,798,797,0.5,0.5,0.4927710843373494
70,10,25,42,100000,100000,578,594,798,797,0.5,0.5026385224274407,0.4927710843373494
70,10,26,42,100000,100000,583,601,798,797,0.5,0.5039164490861618,0.4927710843373494
70,10,27,42,100000,100000,591,553,798,797,0.5,0.5013404825737265,0.4927710843373494
70,10,28,42,100000,100000,562,572,798,797,0.5,0.4993252361673414,0.4927710843373494
70,10,29,42,100000,100000,616,570,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,30,42,100000,100000,596,607,798,797,0.5,0.5,0.4927710843373494
70,10,31,42,100000,100000,556,571,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,32,42,100000,100000,590,550,798,797,0.5,0.5,0.4927710843373494
70,10,33,42,100000,100000,556,586,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,34,42,100000,100000,579,567,798,797,0.5,0.5026315789473684,0.4927710843373494
70,10,35,42,100000,100000,596,573,798,797,0.5,0.5012919896640827,0.4927710843373494
70,10,36,42,100000,100000,568,623,798,797,0.5,0.5013368983957219,0.4927710843373494
70,10,37,42,100000,100000,584,580,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,38,42,100000,100000,560,565,798,797,0.5,0.4979702300405954,0.4927710843373494
70,10,39,42,100000,100000,561,578,798,797,0.5,0.49864864864864866,0.4927710843373494
70,10,40,42,100000,100000,575,574,798,797,0.5,0.5013227513227513,0.4927710843373494
70,10,41,42,100000,100000,572,604,798,797,0.5,0.5006657789613849,0.4927710843373494
70,10,42,42,100000,100000,567,577,798,797,0.5,0.5013404825737265,0.4927710843373494
70,10,43,42,100000,100000,579,609,798,797,0.5,0.5026315789473684,0.4927710843373494
70,10,44,42,100000,100000,631,561,798,797,0.5,0.5019815059445178,0.4927710843373494
70,10,45,42,100000,100000,571,573,798,797,0.5,0.5006657789613849,0.4927710843373494
70,10,46,42,100000,100000,561,575,798,797,0.5,0.49864864864864866,0.4927710843373494
70,10,47,42,100000,100000,586,606,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,48,42,100000,100000,588,611,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,49,42,100000,100000,598,584,798,797,0.5,0.5006353240152478,0.4927710843373494
70,10,50,42,100000,100000,556,578,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,51,42,100000,100000,547,551,798,797,0.5,0.5,0.4927710843373494
70,10,52,42,100000,100000,594,548,798,797,0.5,0.49864864864864866,0.4927710843373494
70,10,53,42,100000,100000,588,572,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,54,42,100000,100000,521,586,798,797,0.5,0.5,0.4927710843373494
70,10,55,42,100000,100000,594,570,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,56,42,100000,100000,595,597,798,797,0.5,0.5006385696040868,0.4927710843373494
70,10,57,42,100000,100000,597,573,798,797,0.5,0.5012919896640827,0.4927710843373494
70,10,58,42,100000,100000,573,600,798,797,0.5,0.5,0.4927710843373494
70,10,59,42,100000,100000,594,581,798,797,0.5,0.5012820512820513,0.4927710843373494
70,10,60,42,100000,100000,608,615,798,797,0.5,0.5018867924528302,0.4927710843373494
70,10,61,42,100000,100000,605,586,798,797,0.5,0.501269035532995,0.4927710843373494
70,10,62,42,100000,100000,565,573,798,797,0.5,0.5006729475100942,0.4927710843373494
70,10,63,42,100000,100000,590,590,798,797,0.5,0.5012886597938144,0.4927710843373494
70,10,64,42,100000,100000,615,562,798,797,0.5,0.5026385224274407,0.4927710843373494
70,10,65,42,100000,100000,570,577,798,797,0.5,0.5013368983957219,0.4927710843373494
70,10,66,42,100000,100000,582,559,798,797,0.5,0.5006622516556292,0.4927710843373494
70,10,67,42,100000,100000,546,599,798,797,0.5,0.5,0.4927710843373494
70,10,68,42,100000,100000,610,554,798,797,0.5,0.5013404825737265,0.4927710843373494
70,10,69,42,100000,100000,558,540,798,797,0.5,0.5006877579092159,0.4927710843373494
70,10,70,42,100000,100000,600,542,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,71,42,100000,100000,541,529,798,797,0.5,0.49859550561797755,0.4927710843373494
70,10,72,42,100000,100000,612,577,798,797,0.5,0.5012853470437018,0.4927710843373494
70,10,73,42,100000,100000,602,570,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,74,42,100000,100000,598,579,798,797,0.5,0.5012820512820513,0.4927710843373494
70,10,75,42,100000,100000,591,597,798,797,0.5,0.5012853470437018,0.4927710843373494
70,10,76,42,100000,100000,583,581,798,797,0.5,0.5039164490861618,0.4927710843373494
70,10,77,42,100000,100000,562,569,798,797,0.5,0.4993252361673414,0.4927710843373494
70,10,78,42,100000,100000,597,571,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,79,42,100000,100000,567,542,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,80,42,100000,100000,529,637,798,797,0.5,0.5021520803443329,0.4927710843373494
70,10,81,42,100000,100000,587,533,798,797,0.5,0.5,0.4927710843373494
70,10,82,42,100000,100000,585,610,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,83,42,100000,100000,587,579,798,797,0.5,0.5045632333767927,0.4927710843373494
70,10,84,42,100000,100000,579,569,798,797,0.5,0.5026315789473684,0.4927710843373494
70,10,85,42,100000,100000,556,579,798,797,0.5,0.4993160054719562,0.4927710843373494
70,10,86,42,100000,100000,595,594,798,797,0.5,0.5006385696040868,0.4927710843373494
70,10,87,42,100000,100000,584,554,798,797,0.5,0.5013404825737265,0.4927710843373494
70,10,88,42,100000,100000,554,591,798,797,0.5,0.5006877579092159,0.4927710843373494
70,10,89,42,100000,100000,578,606,798,797,0.5,0.5026385224274407,0.4927710843373494
70,10,90,42,100000,100000,582,610,798,797,0.5,0.5032679738562091,0.4927710843373494
70,10,91,42,100000,100000,593,588,798,797,0.5,0.5012820512820513,0.4927710843373494
70,10,92,42,100000,100000,558,572,798,797,0.5,0.4986413043478261,0.4927710843373494
70,10,93,42,100000,100000,578,594,798,797,0.5,0.5026385224274407,0.4927710843373494
70,10,94,42,100000,100000,570,581,798,797,0.5,0.5013368983957219,0.4927710843373494
70,10,95,42,100000,100000,552,591,798,797,0.5,0.5006896551724138,0.4927710843373494
70,10,96,42,100000,100000,594,597,798,797,0.5,0.5012820512820513,0.4927710843373494
70,10,97,42,100000,100000,574,589,798,797,0.5,0.5006622516556292,0.4927710843373494
70,10,98,42,100000,100000,589,585,798,797,0.5,0.5012919896640827,0.4927710843373494
70,10,99,42,100000,100000,565,550,798,797,0.5,0.5,0.4927710843373494
70,11,0,42,100000,100000,547,578,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,1,42,100000,100000,582,574,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,2,42,100000,100000,607,596,800,797,0.5,0.49936628643852976,0.4802395209580838
70,11,3,42,100000,100000,527,564,800,797,0.5,0.5014164305949008,0.4802395209580838
70,11,4,42,100000,100000,576,551,800,797,0.5,0.49794801641586867,0.4802395209580838
70,11,5,42,100000,100000,545,569,800,797,0.5,0.5006896551724138,0.4802395209580838
70,11,6,42,100000,100000,588,558,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,7,42,100000,100000,574,605,800,797,0.5,0.4948186528497409,0.4802395209580838
70,11,8,42,100000,100000,562,561,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,9,42,100000,100000,605,597,800,797,0.5,0.4993678887484197,0.4802395209580838
70,11,10,42,100000,100000,578,561,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,11,42,100000,100000,589,587,800,797,0.5,0.49743589743589745,0.4802395209580838
70,11,12,42,100000,100000,587,606,800,797,0.5,0.4993646759847522,0.4802395209580838
70,11,13,42,100000,100000,618,541,800,797,0.5,0.5020979020979021,0.4802395209580838
70,11,14,42,100000,100000,564,558,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,15,42,100000,100000,567,554,800,797,0.5,0.4966078697421981,0.4802395209580838
70,11,16,42,100000,100000,569,562,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,17,42,100000,100000,599,599,800,797,0.5,0.5006305170239597,0.4802395209580838
70,11,18,42,100000,100000,594,589,800,797,0.5,0.49744245524296676,0.4802395209580838
70,11,19,42,100000,100000,552,572,800,797,0.5,0.4966261808367072,0.4802395209580838
70,11,20,42,100000,100000,557,583,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,21,42,100000,100000,607,550,800,797,0.5,0.49794801641586867,0.4802395209580838
70,11,22,42,100000,100000,569,568,800,797,0.5,0.49800796812749004,0.4802395209580838
70,11,23,42,100000,100000,566,552,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,24,42,100000,100000,584,591,800,797,0.5,0.49744897959183676,0.4802395209580838
70,11,25,42,100000,100000,581,615,800,797,0.5,0.49743589743589745,0.4802395209580838
70,11,26,42,100000,100000,552,577,800,797,0.5,0.4966261808367072,0.4802395209580838
70,11,27,42,100000,100000,561,589,800,797,0.5,0.49800796812749004,0.4802395209580838
70,11,28,42,100000,100000,577,583,800,797,0.5,0.4948453608247423,0.4802395209580838
70,11,29,42,100000,100000,618,577,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,30,42,100000,100000,524,607,800,797,0.5,0.5028490028490028,0.4802395209580838
70,11,31,42,100000,100000,577,559,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,32,42,100000,100000,580,574,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,33,42,100000,100000,564,552,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,34,42,100000,100000,570,620,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,35,42,100000,100000,577,605,800,797,0.5,0.4948453608247423,0.4802395209580838
70,11,36,42,100000,100000,578,589,800,797,0.5,0.4954954954954955,0.4802395209580838
70,11,37,42,100000,100000,567,598,800,797,0.5,0.49605263157894736,0.4802395209580838
70,11,38,42,100000,100000,564,596,800,797,0.5,0.49801324503311256,0.4802395209580838
70,11,39,42,100000,100000,574,592,800,797,0.5,0.4948186528497409,0.4802395209580838
70,11,40,42,100000,100000,579,591,800,797,0.5,0.4961439588688946,0.4802395209580838
70,11,41,42,100000,100000,544,567,800,797,0.5,0.5006896551724138,0.4802395209580838
70,11,42,42,100000,100000,573,584,800,797,0.5,0.49416342412451364,0.4802395209580838
70,11,43,42,100000,100000,570,612,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,44,42,100000,100000,523,619,800,797,0.5,0.5028490028490028,0.4802395209580838
70,11,45,42,100000,100000,590,538,800,797,0.5,0.5021097046413502,0.4802395209580838
70,11,46,42,100000,100000,579,570,800,797,0.5,0.49801324503311256,0.4802395209580838
70,11,47,42,100000,100000,593,628,800,797,0.5,0.5006305170239597,0.4802395209580838
70,11,48,42,100000,100000,593,550,800,797,0.5,0.49794801641586867,0.4802395209580838
70,11,49,42,100000,100000,589,552,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,50,42,100000,100000,603,619,800,797,0.5,0.4987714987714988,0.4802395209580838
70,11,51,42,100000,100000,566,566,800,797,0.5,0.4973404255319149,0.4802395209580838
70,11,52,42,100000,100000,603,610,800,797,0.5,0.5,0.4802395209580838
70,11,53,42,100000,100000,608,580,800,797,0.5,0.4948186528497409,0.4802395209580838
70,11,54,42,100000,100000,558,585,800,797,0.5,0.496,0.4802395209580838
70,11,55,42,100000,100000,557,562,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,56,42,100000,100000,571,567,800,797,0.5,0.49800796812749004,0.4802395209580838
70,11,57,42,100000,100000,590,595,800,797,0.5,0.49936628643852976,0.4802395209580838
70,11,58,42,100000,100000,607,621,800,797,0.5,0.4987714987714988,0.4802395209580838
70,11,59,42,100000,100000,552,578,800,797,0.5,0.4966261808367072,0.4802395209580838
70,11,60,42,100000,100000,593,564,800,797,0.5,0.496,0.4802395209580838
70,11,61,42,100000,100000,607,581,800,797,0.5,0.49547218628719275,0.4802395209580838
70,11,62,42,100000,100000,556,595,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,63,42,100000,100000,555,552,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,64,42,100000,100000,559,580,800,797,0.5,0.4966711051930759,0.4802395209580838
70,11,65,42,100000,100000,575,558,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,66,42,100000,100000,556,630,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,67,42,100000,100000,598,564,800,797,0.5,0.496,0.4802395209580838
70,11,68,42,100000,100000,603,585,800,797,0.5,0.4961439588688946,0.4802395209580838
70,11,69,42,100000,100000,562,560,800,797,0.5,0.4966442953020134,0.4802395209580838
70,11,70,42,100000,100000,557,589,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,71,42,100000,100000,573,631,800,797,0.5,0.49416342412451364,0.4802395209580838
70,11,72,42,100000,100000,593,579,800,797,0.5,0.49416342412451364,0.4802395209580838
70,11,73,42,100000,100000,554,581,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,74,42,100000,100000,564,560,800,797,0.5,0.4966442953020134,0.4802395209580838
70,11,75,42,100000,100000,604,601,800,797,0.5,0.5006305170239597,0.4802395209580838
70,11,76,42,100000,100000,550,606,800,797,0.5,0.4966078697421981,0.4802395209580838
70,11,77,42,100000,100000,587,553,800,797,0.5,0.49727520435967304,0.4802395209580838
70,11,78,42,100000,100000,612,562,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,79,42,100000,100000,624,578,800,797,0.5,0.4935064935064935,0.4802395209580838
70,11,80,42,100000,100000,592,583,800,797,0.5,0.4948453608247423,0.4802395209580838
70,11,81,42,100000,100000,593,577,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,82,42,100000,100000,554,558,800,797,0.5,0.4973045822102426,0.4802395209580838
70,11,83,42,100000,100000,581,589,800,797,0.5,0.49743589743589745,0.4802395209580838
70,11,84,42,100000,100000,559,618,800,797,0.5,0.4966711051930759,0.4802395209580838
70,11,85,42,100000,100000,589,610,800,797,0.5,0.4993678887484197,0.4802395209580838
70,11,86,42,100000,100000,576,580,800,797,0.5,0.4948186528497409,0.4802395209580838
70,11,87,42,100000,100000,593,561,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,88,42,100000,100000,564,625,800,797,0.5,0.49801324503311256,0.4802395209580838
70,11,89,42,100000,100000,552,585,800,797,0.5,0.4966261808367072,0.4802395209580838
70,11,90,42,100000,100000,589,592,800,797,0.5,0.4980891719745223,0.4802395209580838
70,11,91,42,100000,100000,602,574,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,92,42,100000,100000,567,589,800,797,0.5,0.49605263157894736,0.4802395209580838
70,11,93,42,100000,100000,566,585,800,797,0.5,0.49605263157894736,0.4802395209580838
70,11,94,42,100000,100000,558,555,800,797,0.5,0.4966078697421981,0.4802395209580838
70,11,95,42,100000,100000,591,574,800,797,0.5,0.4954248366013072,0.4802395209580838
70,11,96,42,100000,100000,600,569,800,797,0.5,0.49801324503311256,0.4802395209580838
70,11,97,42,100000,100000,579,586,800,797,0.5,0.4961439588688946,0.4802395209580838
70,11,98,42,100000,100000,566,563,800,797,0.5,0.4973190348525469,0.4802395209580838
70,11,99,42,100000,100000,629,561,800,797,0.5,0.4973190348525469,0.4802395209580838
70,12,0,42,100000,100000,586,588,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,1,42,100000,100000,570,597,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,2,42,100000,100000,570,597,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,3,42,100000,100000,578,601,801,802,0.5,0.5045045045045045,0.5084337349397591
70,12,4,42,100000,100000,585,613,801,802,0.5,0.5051020408163265,0.5084337349397591
70,12,5,42,100000,100000,578,588,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,6,42,100000,100000,561,602,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,7,42,100000,100000,601,563,801,802,0.5,0.5,0.5084337349397591
70,12,8,42,100000,100000,591,559,801,802,0.5,0.49796472184531887,0.5084337349397591
70,12,9,42,100000,100000,560,548,801,802,0.5,0.4958563535911602,0.5084337349397591
70,12,10,42,100000,100000,577,578,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,11,42,100000,100000,572,619,801,802,0.5,0.5019505851755527,0.5084337349397591
70,12,12,42,100000,100000,592,574,801,802,0.5,0.5006605019815059,0.5084337349397591
70,12,13,42,100000,100000,563,595,801,802,0.5,0.5013192612137203,0.5084337349397591
70,12,14,42,100000,100000,567,619,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,15,42,100000,100000,576,582,801,802,0.5,0.5013020833333334,0.5084337349397591
70,12,16,42,100000,100000,561,585,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,17,42,100000,100000,561,538,801,802,0.5,0.4971830985915493,0.5084337349397591
70,12,18,42,100000,100000,580,588,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,19,42,100000,100000,590,583,801,802,0.5,0.5019505851755527,0.5084337349397591
70,12,20,42,100000,100000,568,558,801,802,0.5,0.49795918367346936,0.5084337349397591
70,12,21,42,100000,100000,569,598,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,22,42,100000,100000,591,594,801,802,0.5,0.5051150895140665,0.5084337349397591
70,12,23,42,100000,100000,594,616,801,802,0.5,0.5081761006289308,0.5084337349397591
70,12,24,42,100000,100000,586,589,801,802,0.5,0.5038759689922481,0.5084337349397591
70,12,25,42,100000,100000,562,616,801,802,0.5,0.5006605019815059,0.5084337349397591
70,12,26,42,100000,100000,564,538,801,802,0.5,0.4971830985915493,0.5084337349397591
70,12,27,42,100000,100000,567,585,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,28,42,100000,100000,551,577,801,802,0.5,0.5,0.5084337349397591
70,12,29,42,100000,100000,576,584,801,802,0.5,0.5025974025974026,0.5084337349397591
70,12,30,42,100000,100000,594,572,801,802,0.5,0.5026595744680851,0.5084337349397591
70,12,31,42,100000,100000,563,556,801,802,0.5,0.49794801641586867,0.5084337349397591
70,12,32,42,100000,100000,578,570,801,802,0.5,0.5026666666666667,0.5084337349397591
70,12,33,42,100000,100000,584,585,801,802,0.5,0.503242542153048,0.5084337349397591
70,12,34,42,100000,100000,554,575,801,802,0.5,0.500669344042838,0.5084337349397591
70,12,35,42,100000,100000,573,560,801,802,0.5,0.4986449864498645,0.5084337349397591
70,12,36,42,100000,100000,616,576,801,802,0.5,0.5019762845849802,0.5084337349397591
70,12,37,42,100000,100000,561,537,801,802,0.5,0.4971751412429379,0.5084337349397591
70,12,38,42,100000,100000,598,586,801,802,0.5,0.5038860103626943,0.5084337349397591
70,12,39,42,100000,100000,597,568,801,802,0.5,0.5013368983957219,0.5084337349397591
70,12,40,42,100000,100000,588,556,801,802,0.5,0.49794801641586867,0.5084337349397591
70,12,41,42,100000,100000,583,530,801,802,0.5,0.4949784791965567,0.5084337349397591
70,12,42,42,100000,100000,618,556,801,802,0.5,0.49794801641586867,0.5084337349397591
70,12,43,42,100000,100000,597,602,801,802,0.5,0.506953223767383,0.5084337349397591
70,12,44,42,100000,100000,578,578,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,45,42,100000,100000,543,560,801,802,0.5,0.49795918367346936,0.5084337349397591
70,12,46,42,100000,100000,582,590,801,802,0.5,0.5038659793814433,0.5084337349397591
70,12,47,42,100000,100000,553,596,801,802,0.5,0.5,0.5084337349397591
70,12,48,42,100000,100000,593,577,801,802,0.5,0.5026315789473684,0.5084337349397591
70,12,49,42,100000,100000,566,577,801,802,0.5,0.5026315789473684,0.5084337349397591
70,12,50,42,100000,100000,602,594,801,802,0.5,0.5051150895140665,0.5084337349397591
70,12,51,42,100000,100000,571,581,801,802,0.5,0.5019607843137255,0.5084337349397591
70,12,52,42,100000,100000,567,591,801,802,0.5,0.5032851511169514,0.5084337349397591
70,12,53,42,100000,100000,555,550,801,802,0.5,0.49586776859504134,0.5084337349397591
70,12,54,42,100000,100000,566,563,801,802,0.5,0.5,0.5084337349397591
70,12,55,42,100000,100000,570,553,801,802,0.5,0.49726027397260275,0.5084337349397591
70,12,56,42,100000,100000,558,580,801,802,0.5,0.5026666666666667,0.5084337349397591
70,12,57,42,100000,100000,595,570,801,802,0.5,0.5026666666666667,0.5084337349397591
70,12,58,42,100000,100000,589,547,801,802,0.5,0.4951590594744122,0.5084337349397591
70,12,59,42,100000,100000,553,576,801,802,0.5,0.5,0.5084337349397591
70,12,60,42,100000,100000,544,568,801,802,0.5,0.49795918367346936,0.5084337349397591
70,12,61,42,100000,100000,597,556,801,802,0.5,0.49794801641586867,0.5084337349397591
70,12,62,42,100000,100000,533,596,801,802,0.5,0.4965229485396384,0.5084337349397591
70,12,63,42,100000,100000,555,576,801,802,0.5,0.5013368983957219,0.5084337349397591
70,12,64,42,100000,100000,628,563,801,802,0.5,0.5,0.5084337349397591
70,12,65,42,100000,100000,579,602,801,802,0.5,0.5045045045045045,0.5084337349397591
